movie.num,custom.num,ratio,custom.year
15529,273205,5,2003-08-11
15529,327122,4,2004-03-05
15529,632028,2,2004-03-18
15529,2224475,5,2004-03-29
15529,2018877,3,2004-03-03
15529,1110906,5,2004-03-24
15529,1404971,5,2004-04-14
15529,2043246,4,2004-03-30
15529,944189,2,2004-04-19
15529,2468443,5,2004-09-10
15529,563575,4,2004-05-04
15529,2610109,3,2004-05-07
15529,1041552,3,2004-11-04
15529,546017,2,2004-11-08
15529,2586597,4,2004-12-21
15529,700553,4,2004-12-21
15529,2325737,4,2004-12-29
15529,441324,4,2005-01-13
15529,1120091,5,2005-01-20
15529,858362,3,2005-01-29
15529,1537717,5,2005-02-10
15529,781833,3,2005-02-21
15529,551247,3,2005-03-02
15529,2155333,5,2005-03-09
15529,1656837,3,2005-04-25
15529,455732,4,2005-04-30
15529,1462897,4,2005-06-13
15529,1463723,4,2005-06-22
15529,2498427,3,2005-06-28
15529,926928,3,2005-09-19
15529,1075257,3,2005-09-27
15529,1148143,4,2005-10-02
15529,797782,4,2005-10-11
15529,1119513,3,2005-10-26
15529,1694062,4,2005-11-15
15529,2141324,4,2005-12-04
15529,532474,4,2005-12-05
15529,264160,4,2005-07-06
15529,249728,4,2005-07-09
15529,1440448,3,2004-03-14
15529,122786,4,2004-04-06
15529,2625623,1,2005-08-14
15529,2542255,5,2005-08-24
15529,331157,4,2004-02-26
15529,1677035,5,2005-08-27
15529,2551764,3,2005-09-04
15529,243591,2,2005-09-09
15529,418316,2,2004-02-25
15529,724592,4,2005-04-05
15529,255357,3,2003-12-04
15529,346189,3,2004-03-29
15529,844049,3,2004-02-28
15529,285547,3,2004-07-12
15529,655366,5,2004-09-23
15529,2503887,3,2004-11-09
15529,998862,4,2004-12-19
15529,2343417,5,2004-12-20
15529,1965401,5,2005-01-25
15529,851262,2,2005-02-02
15529,66608,5,2005-02-16
15529,1162733,5,2005-03-04
15529,704862,3,2005-03-27
15529,775823,5,2005-04-06
15529,167589,3,2005-03-31
15529,945830,3,2005-04-27
15529,523845,5,2005-05-22
15529,744121,4,2005-05-24
15529,572467,4,2005-06-22
15529,129798,3,2005-06-27
15529,816639,2,2005-06-28
15529,1348118,4,2005-07-02
15529,141839,3,2005-09-19
15529,2231930,3,2005-09-23
15529,218097,4,2005-09-23
15529,440723,3,2005-10-09
15529,2084362,4,2005-10-15
15529,1947194,3,2005-10-18
15529,22178,4,2005-11-01
15529,2064424,3,2005-07-09
15529,331341,3,2003-07-16
15529,2469324,4,2005-07-18
15529,2260788,2,2003-06-30
15529,619705,3,2005-07-30
15529,223911,5,2005-07-30
15529,361407,3,2002-11-04
15529,2030564,4,2002-11-05
15529,957447,3,2005-08-16
15529,1213587,4,2004-06-08
15529,1291272,4,2004-02-20
15529,2551641,3,2003-07-09
15529,372289,4,2004-07-21
15529,232247,2,2004-07-12
15529,1863499,3,2003-11-03
15529,502355,4,2004-07-06
15529,58374,3,2004-07-21
15529,873874,4,2004-07-17
15529,1404021,4,2004-07-06
15529,624130,5,2004-09-23
15529,2438429,4,2005-01-19
15529,1777201,5,2005-01-20
15529,2492623,4,2005-01-26
15529,2598622,3,2005-01-31
15529,2526748,1,2005-03-16
15529,1497241,2,2005-03-20
15529,835548,1,2005-04-18
15529,1248598,3,2005-04-22
15529,1155304,4,2005-04-22
15529,1977925,4,2005-05-20
15529,411537,3,2005-06-10
15529,2363,5,2005-09-11
15529,2586172,3,2005-09-15
15529,1245270,4,2005-10-09
15529,1310250,3,2005-10-12
15529,1738570,1,2005-10-21
15529,343099,3,2005-10-31
15529,414791,4,2005-11-18
15529,858700,3,2005-12-07
15529,2313998,3,2005-12-16
15529,2012897,3,2000-04-04
15529,2218547,4,2004-05-07
15529,1977959,2,2002-10-20
15529,541295,4,2003-10-07
15529,2360126,3,2005-08-03
15529,44734,3,2003-07-23
15529,1042292,4,2005-08-13
15529,1549174,3,2004-07-29
15529,1891708,4,2005-08-19
15529,2120507,4,2005-08-22
15529,2053064,2,2004-03-22
15529,978567,2,2003-12-07
15529,1986819,3,2004-06-01
15529,1472621,3,2004-05-11
15529,2152097,3,2004-03-03
15529,621716,3,2004-06-07
15529,1984086,3,2004-08-10
15529,537732,3,2004-10-11
15529,641565,5,2004-10-11
15529,918897,4,2004-12-19
15529,425166,3,2004-12-21
15529,1832225,4,2005-02-07
15529,1512054,3,2005-02-24
15529,164532,3,2005-03-07
15529,1406470,3,2005-03-14
15529,1051070,2,2005-03-20
15529,1551646,3,2005-03-23
15529,1365904,3,2005-04-22
15529,534943,5,2005-04-28
15529,2645579,3,2005-05-17
15529,234517,4,2005-06-11
15529,2235414,3,2005-09-08
15529,582321,5,2005-09-14
15529,621640,3,2005-10-11
15529,1038322,3,2005-10-16
15529,2183535,2,2005-10-22
15529,196574,3,2005-10-23
15529,1628622,3,2005-10-30
15529,294703,4,2005-11-10
15529,1428123,3,2005-11-16
15529,2568849,4,2001-01-23
15529,1998055,2,2002-11-11
15529,2625158,4,2005-07-21
15529,955178,4,2005-07-27
15529,341055,3,2005-07-31
15529,1693513,5,2002-08-17
15529,16386,3,2005-08-13
15529,287825,3,2004-06-09
15529,1922727,4,2005-08-18
15529,1110296,4,2004-06-21
15529,793754,3,2003-10-22
15529,922922,3,2003-07-04
15529,1658010,4,2003-07-16
15529,384409,2,2003-11-11
15529,411414,3,2003-11-05
15529,1384459,3,2005-04-25
15529,2043200,5,2004-04-03
15529,1703680,3,2004-04-15
15529,2645399,3,2004-05-24
15529,727042,3,2004-04-14
15529,1409989,3,2004-05-10
15529,2365827,4,2004-05-22
15529,2400286,3,2004-06-27
15529,1752638,3,2004-10-04
15529,1243789,3,2004-10-24
15529,970031,3,2004-12-31
15529,2052767,5,2005-01-19
15529,2610466,4,2005-01-22
15529,52540,5,2005-01-26
15529,322178,1,2005-02-03
15529,1451676,4,2005-02-22
15529,1843690,4,2005-03-12
15529,354194,4,2005-03-15
15529,1967208,2,2005-03-22
15529,1059927,3,2005-04-03
15529,442055,5,2005-04-08
15529,328386,2,2005-05-23
15529,1637218,4,2005-06-20
15529,80241,3,2005-06-21
15529,837993,4,2005-09-17
15529,2271595,3,2005-09-22
15529,8394,4,2005-09-22
15529,140736,4,2005-10-02
15529,1623391,5,2005-10-20
15529,75515,4,2005-10-21
15529,1490496,1,2005-10-27
15529,637282,4,2005-11-06
15529,2043617,4,2005-11-16
15529,846951,3,2005-11-19
15529,276860,1,2005-11-29
15529,1555762,5,2005-11-29
15529,2459783,4,2005-11-29
15529,2139575,2,2005-12-01
15529,644476,5,2002-09-21
15529,1982465,3,2001-03-28
15529,2545841,1,2005-07-19
15529,491329,4,2004-04-08
15529,2162826,5,2002-10-28
15529,694422,4,2005-07-27
15529,2402990,4,2003-03-31
15529,871687,4,2004-03-13
15529,1338793,5,2005-08-08
15529,1229269,4,2005-08-10
15529,1692650,5,2005-08-14
15529,2543231,4,2004-09-14
15529,1907966,4,2004-06-08
15529,1647196,2,2005-09-05
15529,1746058,4,2004-07-17
15529,2294397,4,2004-07-01
15529,1336921,4,2004-04-19
15529,2014583,5,2004-04-23
15529,1985755,3,2004-05-23
15529,2278767,5,2004-10-10
15529,2617911,3,2005-01-05
15529,2315741,4,2005-01-26
15529,1703965,2,2005-03-14
15529,57088,4,2005-03-26
15529,495505,3,2005-04-01
15529,976780,4,2005-05-10
15529,787003,3,2005-05-17
15529,2063287,4,2005-05-23
15529,1289457,3,2005-05-23
15529,1713873,4,2005-05-31
15529,2283945,3,2005-06-21
15529,87184,2,2005-09-22
15529,1712165,2,2005-09-26
15529,2639115,3,2005-10-02
15529,1896064,4,2005-10-17
15529,2531573,4,2005-10-20
15529,2027699,4,2005-10-28
15529,230952,2,2005-11-04
15529,1707537,3,2005-11-07
15529,2084798,2,2005-11-11
15529,2300312,4,2005-11-15
15529,300074,2,2005-07-09
15529,2083234,3,2005-07-14
15529,2124137,1,2002-12-27
15529,122431,3,2005-07-24
15529,2637948,2,2003-07-28
15529,2512231,3,2004-03-08
15529,2087711,3,2003-11-27
15529,2565761,3,2005-08-04
15529,1987937,4,2005-08-05
15529,326121,4,2004-05-09
15529,940910,3,2005-08-11
15529,693720,3,2004-04-19
15529,681050,4,2005-08-13
15529,2490870,3,2003-08-28
15529,1032643,5,2004-06-29
15529,2244849,3,2005-08-24
15529,3039,4,2005-09-06
15529,904391,2,2004-06-13
15529,1893356,4,2004-04-25
15529,759651,4,2004-06-08
15529,1734105,5,2004-08-02
15529,1579413,3,2004-02-28
15529,1731329,5,2004-03-31
15529,2064033,2,2004-02-26
15529,152583,3,2004-04-13
15529,303948,3,2004-08-16
15529,435602,5,2004-06-09
15529,440789,4,2004-04-28
15529,1551780,4,2004-05-16
15529,2384855,5,2004-07-09
15529,1376387,5,2004-06-24
15529,1684328,3,2004-10-10
15529,1602333,2,2004-10-26
15529,429038,4,2004-11-19
15529,2209992,2,2005-01-09
15529,192359,5,2005-01-11
15529,369451,3,2005-01-12
15529,1488926,3,2005-02-06
15529,18851,5,2005-02-07
15529,2029382,3,2005-02-18
15529,1231117,5,2005-03-22
15529,1267500,3,2005-03-25
15529,755921,3,2005-03-26
15529,755096,3,2005-04-02
15529,609437,5,2005-04-19
15529,1139922,3,2005-04-26
15529,1258971,2,2005-05-17
15529,698642,2,2005-06-06
15529,1321126,3,2005-10-17
15529,2103154,3,2005-11-01
15529,1809046,4,2005-11-17
15529,376638,3,2005-11-22
15529,1905111,3,2005-12-22
15529,2270275,3,2005-07-06
15529,999743,2,2001-07-22
15529,830363,3,2000-04-27
15529,1058639,4,2003-07-03
15529,156074,5,2005-07-25
15529,1808930,2,2005-07-26
15529,1206843,2,2002-05-04
15529,2192080,4,2003-10-17
15529,104544,3,2004-05-25
15529,1035650,3,2005-08-09
15529,4409,4,2005-02-19
15529,2576999,4,2003-06-30
15529,442234,5,2003-04-15
15529,1961168,3,2005-08-26
15529,2000205,5,2005-08-28
15529,289162,5,2003-10-08
15529,775886,3,2004-06-02
15529,2563494,3,2004-03-16
15529,351559,3,2004-10-05
15529,73549,5,2004-11-07
15529,2204181,4,2004-11-11
15529,506310,5,2005-01-23
15529,157677,4,2005-01-27
15529,771888,3,2005-04-29
15529,1155253,5,2005-05-14
15529,2300972,3,2005-05-15
15529,125296,3,2005-05-30
15529,1872604,3,2005-06-09
15529,2028581,3,2005-06-11
15529,2357028,4,2005-06-25
15529,942455,3,2005-07-03
15529,804899,2,2005-09-30
15529,526348,5,2005-10-06
15529,2309065,4,2005-10-16
15529,622250,5,2005-10-17
15529,1121050,3,2005-10-21
15529,1594650,2,2005-11-03
15529,2420243,5,2005-11-06
15529,369398,3,2005-12-29
15529,314105,4,2005-07-07
15529,806909,5,2005-07-09
15529,1029224,2,2001-06-23
15529,2531788,3,2005-07-12
15529,1181550,5,2005-07-12
15529,2273386,3,2005-07-18
15529,2453305,5,2005-07-19
15529,930710,3,2005-07-20
15529,1430142,5,2005-07-25
15529,304879,3,2002-10-23
15529,1801278,3,2005-07-31
15529,1273429,3,2005-08-02
15529,2354353,2,2005-08-04
15529,2602249,3,2004-06-25
15529,353940,3,2005-08-14
15529,2478777,2,2005-08-15
15529,1227322,1,2003-07-17
15529,1109861,2,2005-08-29
15529,1673185,2,2005-09-06
15529,2465894,3,2003-11-10
15529,888041,3,2004-04-09
15529,1902434,3,2004-04-13
15529,2127921,5,2004-03-08
15529,1467842,2,2004-06-01
15529,1825497,4,2004-03-25
15529,2491620,2,2004-05-18
15529,1372672,2,2004-07-14
15529,191940,3,2004-07-02
15529,1675105,3,2004-09-26
15529,651376,4,2004-10-07
15529,137982,3,2004-10-08
15529,2518112,3,2004-10-12
15529,786360,5,2004-11-28
15529,241607,3,2005-01-28
15529,1037077,5,2005-03-04
15529,2343541,3,2005-03-19
15529,1694770,3,2005-03-22
15529,706873,4,2005-04-01
15529,2569684,3,2005-04-22
15529,385593,3,2005-05-20
15529,17582,5,2005-05-23
15529,1594523,5,2005-06-08
15529,417997,2,2005-06-12
15529,2280259,5,2005-10-16
15529,2043109,2,2005-10-17
15529,1996131,3,2005-11-05
15529,2217170,5,2005-07-06
15529,1118884,2,2005-07-07
15529,1575727,4,2005-07-13
15529,337541,4,2003-10-21
15529,761972,3,2005-08-01
15529,1614749,2,2005-08-08
15529,687311,3,2005-08-13
15529,848091,4,2005-08-16
15529,2583156,3,2003-12-09
15529,1773226,3,2003-06-18
15529,483077,4,2004-03-22
15529,409059,3,2004-08-13
15529,2296246,4,2004-06-19
15529,1687343,4,2004-01-22
15529,1577868,4,2004-04-30
15529,43530,3,2004-03-30
15529,1257372,4,2004-07-01
15529,1236952,4,2004-11-08
15529,1067986,3,2004-12-22
15529,1062160,4,2005-01-02
15529,1453873,4,2005-01-02
15529,436806,3,2005-01-19
15529,1504756,4,2005-01-25
15529,682093,4,2005-01-31
15529,41414,4,2005-02-27
15529,1024352,3,2005-02-14
15529,2106758,4,2005-03-18
15529,884609,5,2005-03-28
15529,1664713,3,2005-05-03
15529,1059437,3,2005-05-04
15529,315780,4,2005-05-18
15529,1615216,3,2005-05-18
15529,1227238,2,2005-06-14
15529,1030669,5,2005-06-15
15529,1443679,5,2005-06-25
15529,4313,1,2005-09-07
15529,654502,4,2005-10-02
15529,1387215,4,2005-10-28
15529,289920,4,2005-11-11
15529,1773296,3,2005-11-20
15529,1692007,3,2005-11-28
15529,1701487,3,2004-07-11
15529,1434637,2,2004-04-12
15529,1055315,2,2005-02-20
15529,1597861,3,2004-02-29
15529,2538585,4,2005-07-18
15529,1240206,3,2005-07-25
15529,2153290,4,2005-07-25
15529,2151504,3,2004-07-26
15529,326177,3,2003-02-14
15529,779062,2,2003-11-24
15529,279313,3,2005-08-18
15529,483018,4,2005-08-20
15529,1600504,3,2005-08-25
15529,2241486,3,2004-07-15
15529,1312250,3,2005-09-04
15529,1413219,2,2003-11-07
15529,901694,4,2004-04-26
15529,1185525,4,2004-03-16
15529,490992,5,2004-06-30
15529,831920,3,2004-07-13
15529,1818524,3,2004-07-16
15553,1739854,5,2005-04-30
15553,1382465,4,2005-11-15
15553,1400720,5,2005-08-26
15553,327122,4,2005-12-17
15553,353906,4,2004-12-22
15553,2625420,2,2005-03-28
15553,44772,4,2005-05-25
15553,190795,3,2005-10-24
15553,838601,3,2005-11-19
15553,214166,4,2005-12-03
15553,1801984,5,2005-12-16
15553,1041701,4,2005-12-21
15553,104913,5,2005-08-17
15553,591390,5,2005-03-20
15553,2021536,5,2005-04-13
15553,161893,5,2005-06-08
15553,1329823,5,2005-02-21
15553,489962,3,2005-11-13
15553,2397986,4,2005-11-28
15553,160563,4,2004-12-05
15553,1245514,4,2005-05-21
15553,1916549,5,2005-12-14
15553,70718,5,2005-05-17
15553,1417422,5,2005-10-12
15553,326121,4,2005-10-18
15553,705828,5,2005-07-11
15553,2240742,4,2005-09-12
15553,1240513,4,2005-01-22
15553,2393258,5,2005-11-02
15553,1890622,4,2005-11-08
15553,1743758,3,2005-11-22
15553,2514164,4,2005-12-29
15553,2387904,4,2005-08-17
15553,1043185,4,2004-11-17
15553,1624961,5,2005-04-05
15553,544737,4,2005-10-18
15553,1774516,4,2005-11-21
15553,1121011,4,2005-07-20
15553,719833,5,2004-12-17
15553,745406,5,2005-08-17
15553,786312,4,2004-12-28
15553,621947,5,2005-04-03
15553,2253496,4,2005-05-13
15553,1880429,3,2005-05-26
15553,943505,4,2005-10-27
15553,866233,4,2005-08-05
15553,1226073,4,2004-12-14
15553,804617,5,2005-04-20
15553,702510,4,2005-06-04
15553,2523067,3,2005-10-24
15553,1009622,1,2005-01-19
15553,2148599,2,2005-09-04
15553,2428988,5,2004-12-13
15553,1784150,2,2005-03-18
15553,997677,4,2005-03-19
15553,2192920,5,2005-09-23
15553,1435959,4,2005-11-03
15553,1969613,5,2005-12-22
15553,1677224,4,2005-12-24
15553,875956,3,2005-08-15
15553,2037015,3,2005-05-02
15553,1256725,3,2005-11-07
15553,595054,4,2005-08-15
15553,2614433,5,2005-10-22
15553,459772,5,2005-07-25
15553,2025489,5,2004-12-06
15553,628790,3,2005-03-22
15553,1249435,5,2005-03-28
15553,1160214,5,2005-05-17
15553,1695221,5,2005-08-21
15553,1450629,5,2005-09-05
15553,131405,5,2005-04-04
15553,1149146,4,2005-11-12
15553,826184,4,2005-09-06
15553,229617,3,2004-11-14
15553,1610286,4,2005-04-11
15553,2002542,2,2005-12-28
15553,872323,2,2005-04-25
15553,323682,3,2005-10-13
15553,1676093,4,2005-06-17
15553,2594925,4,2005-11-25
15553,1112577,4,2005-07-25
15553,458252,3,2005-05-18
15553,1984700,5,2005-10-13
15553,727242,1,2005-01-24
15553,2560321,4,2005-10-25
15553,1379891,5,2005-11-12
15553,40563,3,2005-08-13
15553,2294328,4,2005-06-26
15553,1321882,5,2005-09-13
15553,180030,4,2005-10-01
15553,238914,3,2005-12-26
15553,2211501,4,2005-02-27
15553,1272379,4,2005-01-26
15553,963640,3,2005-05-23
15553,1979650,1,2005-03-11
15553,1440050,5,2005-04-26
15553,2390472,5,2005-02-14
15553,1748995,5,2005-02-14
15553,1742099,4,2005-10-17
15553,2246410,1,2005-11-28
15553,22842,4,2004-12-16
15553,861229,4,2005-04-09
15553,1318399,3,2005-10-22
15553,2365314,2,2005-11-08
15553,2622691,4,2005-08-16
15553,1998664,4,2005-02-21
15553,2483028,4,2005-04-03
15553,966580,4,2005-11-14
15553,1346236,4,2005-08-15
15553,267705,4,2005-08-19
15553,657385,4,2005-03-03
15553,2345757,4,2005-10-21
15553,2115962,3,2005-11-12
15553,2540069,2,2005-04-19
15553,2439493,1,2004-11-11
15553,1975037,5,2005-03-25
15553,981454,5,2005-04-06
15553,2467154,4,2005-05-16
15553,910386,5,2005-09-16
15553,1475809,5,2005-11-18
15553,640464,4,2005-11-30
15553,443483,3,2005-03-08
15553,137065,1,2005-11-11
15553,1394106,3,2005-11-17
15553,1713064,3,2004-12-19
15553,501112,4,2005-03-16
15553,796417,5,2005-04-01
15553,157539,3,2005-07-26
15553,1416455,3,2005-08-04
15553,1324891,3,2004-11-07
15553,2315679,5,2004-12-31
15553,773572,4,2005-04-28
15553,1407274,5,2005-05-26
15553,2199267,5,2005-11-21
15553,850291,2,2005-08-10
15553,796215,5,2005-08-17
15553,276182,2,2004-11-18
15553,1095071,4,2005-01-11
15553,2389750,4,2005-09-26
15553,169126,4,2005-12-13
15553,647249,2,2004-11-11
15553,299307,4,2005-07-03
15553,2546127,4,2005-10-20
15553,2365979,4,2005-12-27
15553,2136168,5,2005-02-02
15553,1654621,4,2005-06-27
15553,2258084,3,2005-08-04
15553,2458704,4,2005-09-13
15553,1288745,4,2005-10-16
15553,2348444,4,2005-10-29
15553,1768423,4,2005-11-03
15553,2091461,5,2004-12-06
15553,1557772,4,2005-05-30
15553,719437,3,2005-11-07
15553,747674,5,2005-09-15
15553,2251042,5,2005-09-16
15553,949279,5,2005-11-04
15553,2040859,1,2004-11-23
15553,426137,5,2005-11-09
15553,425464,5,2005-09-07
15553,1531029,1,2005-01-20
15553,2503103,2,2005-10-25
15553,2402848,3,2005-07-15
15553,727126,5,2005-07-20
15553,588573,4,2005-10-07
15553,601228,1,2005-06-06
15553,1379058,4,2005-09-04
15553,1092189,3,2005-10-03
15553,688455,3,2005-10-11
15553,1558352,5,2005-08-03
15553,2375307,4,2005-02-12
15553,1485312,2,2005-12-05
15553,1989321,3,2005-01-31
15553,511811,4,2005-06-24
15553,108756,2,2004-12-07
15553,2415196,5,2005-03-21
15553,788568,4,2005-05-18
15553,1556363,5,2005-07-03
15553,2640999,5,2005-10-24
15553,589282,5,2005-12-15
15553,2608563,3,2005-09-06
15553,53731,4,2005-06-13
15553,823802,5,2005-06-20
15553,2293028,4,2005-09-30
15553,2626047,5,2005-04-10
15553,2601788,3,2005-06-20
15553,2423780,4,2005-09-14
15553,1652306,3,2005-09-23
15553,1374216,1,2005-10-04
15553,681066,5,2005-10-12
15553,1174634,5,2005-10-21
15553,1382130,4,2005-07-18
15553,2068865,4,2004-11-14
15553,1105029,2,2004-12-06
15553,865657,4,2005-11-20
15553,681095,4,2005-10-21
15553,2388118,4,2004-11-29
15553,940615,4,2005-11-02
15553,452514,5,2005-07-18
15553,2464143,2,2005-05-06
15553,1631306,4,2005-10-05
15553,1301668,4,2005-03-26
15553,1328524,5,2005-04-05
15553,357884,4,2005-09-26
15553,467872,5,2005-11-02
15553,575288,4,2005-08-24
15553,269941,5,2005-02-09
15553,959957,4,2005-07-07
15553,974529,5,2005-07-20
15553,778430,4,2005-08-29
15553,2130580,5,2005-02-08
15553,1787515,5,2005-05-12
15553,1973962,4,2005-05-27
15553,1489500,4,2005-08-11
15553,2163577,5,2005-01-01
15553,1442592,4,2005-05-25
15553,2068508,4,2005-06-14
15553,1516770,4,2005-11-01
15553,2577982,4,2005-11-21
15553,2523912,4,2005-12-16
15553,1335416,4,2005-08-18
15553,239277,5,2005-01-31
15553,272651,5,2005-12-03
15553,1006959,4,2004-12-03
15553,178886,3,2005-04-15
15553,2326147,2,2005-10-05
15553,1529214,4,2005-07-05
15553,595870,2,2005-01-01
15553,880035,3,2005-04-21
15553,449796,5,2005-06-19
15553,2180593,4,2004-12-14
15553,2383501,3,2005-01-06
15553,1332150,4,2005-05-23
15553,843904,4,2005-06-27
15553,1010227,4,2005-09-18
15553,1488391,5,2005-08-03
15553,317398,4,2004-11-24
15553,1647813,5,2005-03-12
15553,112684,4,2005-04-07
15553,874797,4,2005-10-18
15553,1830000,5,2005-08-24
15553,1979019,5,2005-03-16
15553,303270,4,2005-03-07
15553,70744,5,2005-03-09
15553,1134376,5,2005-09-08
15553,2627791,5,2005-04-26
15553,1772726,5,2005-05-19
15553,1470123,3,2005-06-23
15553,163372,4,2005-06-25
15553,65613,3,2005-05-11
15553,611641,4,2005-06-02
15553,901213,4,2005-11-21
15553,234763,5,2005-06-08
15553,2585173,5,2004-11-18
15553,1380614,5,2005-01-30
15553,8754,4,2005-10-12
15553,1664010,5,2005-10-13
15553,729912,5,2005-11-10
15553,1283954,4,2005-11-22
15553,249112,2,2005-12-19
15553,1819300,4,2005-08-03
15553,1013996,5,2004-11-16
15553,1280428,5,2005-01-19
15553,2463963,1,2005-03-10
15553,394666,5,2005-03-17
15553,668693,4,2005-09-13
15553,38344,4,2005-01-19
15553,1416098,4,2005-04-22
15553,408590,4,2005-12-25
15553,507094,5,2005-09-19
15553,2567398,2,2005-12-27
15553,1615158,1,2005-08-28
15553,1158686,3,2005-03-26
15553,1742852,3,2005-08-13
15553,1056218,4,2005-11-28
15553,1080173,4,2005-03-12
15553,217357,5,2005-10-16
15553,1318095,4,2005-03-16
15553,1424794,5,2005-04-19
15553,838727,4,2005-02-08
15553,2180934,5,2005-06-08
15553,832678,5,2005-11-16
15553,847358,5,2005-05-16
15553,1623478,3,2005-09-15
15553,828166,2,2005-10-19
15553,708490,4,2005-12-08
15553,1950890,3,2005-09-24
15553,2638348,3,2005-11-28
15553,1207924,5,2005-07-06
15553,1036336,5,2005-02-25
15553,2645431,1,2005-09-20
15553,382817,3,2005-12-28
15553,2087290,4,2005-04-05
15553,2482677,4,2005-09-15
15553,1897386,4,2005-10-08
15553,2088832,5,2005-10-10
15553,2012947,4,2004-11-16
15553,453321,3,2005-03-04
15553,967549,4,2005-03-20
15553,1867639,4,2005-09-22
15553,493171,4,2005-10-18
15553,75082,4,2005-11-25
15553,2456737,3,2005-11-29
15553,2057343,5,2005-01-29
15553,318752,4,2005-07-15
15553,2295339,2,2005-03-25
15553,2297025,5,2005-04-27
15553,2433547,4,2005-09-17
15553,2636989,4,2005-11-25
15553,2219240,2,2005-07-17
15553,90928,4,2004-11-29
15553,2429498,5,2004-12-29
15553,1477153,4,2005-01-23
15553,2194719,3,2005-02-09
15553,2309222,4,2005-06-10
15553,2544118,4,2005-11-29
15553,1629712,5,2005-08-01
15553,1296508,3,2004-12-07
15553,2506188,4,2005-02-03
15553,679042,4,2004-12-07
15553,565864,5,2004-12-27
15553,1822001,4,2005-06-27
15553,2284903,4,2005-10-16
15553,1076753,4,2005-12-05
15553,177418,5,2005-08-13
15553,123558,5,2005-08-20
15553,1534945,3,2005-05-11
15553,236726,4,2005-05-09
15553,2529637,5,2005-08-16
15553,1580014,5,2005-01-19
15553,2554937,5,2005-08-22
15553,841811,4,2005-02-27
15553,244325,5,2005-05-13
15553,819659,5,2005-06-15
15553,1545082,5,2005-07-29
15553,506639,4,2005-07-07
15553,2422225,5,2005-07-23
15553,1526199,5,2005-10-14
15553,575199,4,2005-12-27
15553,1317671,4,2005-08-28
15553,17079,4,2005-10-03
15553,563705,3,2005-11-06
15553,876046,5,2005-11-11
15553,538384,5,2005-08-29
15553,882853,5,2005-06-15
15553,1254363,5,2005-06-28
15553,2352463,5,2005-10-27
15553,1712525,4,2005-01-07
15553,2300783,5,2005-01-19
15553,1542151,5,2005-03-09
15553,1462094,4,2005-03-26
15553,447386,3,2005-10-07
15553,588344,4,2005-10-16
15553,428286,5,2005-11-01
15553,1716783,5,2004-11-20
15553,2606799,3,2005-02-08
15553,2444204,3,2005-05-22
15553,1745902,4,2005-06-27
15553,398241,5,2005-04-16
15553,2033564,4,2005-10-22
15553,1634701,5,2005-11-08
15553,1821132,4,2005-11-21
15553,966771,3,2005-03-14
15553,39927,4,2005-10-15
15553,2157302,3,2005-11-19
15553,2256485,1,2004-12-17
15553,2379123,3,2005-01-03
15553,2115293,5,2005-01-04
15553,593645,4,2005-02-14
15553,175453,5,2005-02-27
15553,741276,5,2005-03-29
15553,1931936,4,2005-09-29
15553,2177043,4,2005-07-25
15553,861671,5,2004-12-23
15553,531626,5,2005-04-01
15553,2512258,4,2005-10-31
15553,1400887,4,2005-04-01
15553,155977,4,2005-06-20
15553,1433058,3,2005-11-09
15553,682963,3,2005-06-20
15553,1717548,5,2005-08-21
15553,37939,5,2004-11-20
15553,2368266,5,2005-05-30
15553,767665,5,2005-06-02
15553,1215359,5,2005-10-09
15553,1143665,4,2005-10-08
15553,1665375,2,2005-10-30
15553,841225,3,2004-12-03
15553,319058,2,2004-12-24
15553,2492057,5,2005-01-28
15553,2020892,3,2005-05-10
15553,1826356,3,2005-05-14
15553,2288893,5,2005-09-21
15553,2184580,4,2005-09-28
15553,936746,3,2005-10-28
15553,590623,4,2005-12-31
15553,2579247,5,2005-08-18
15553,2379129,5,2005-09-27
15553,692018,5,2005-02-27
15553,1434346,5,2005-09-15
15553,1862720,3,2005-12-07
15553,216174,5,2005-04-29
15553,18611,5,2005-09-27
15553,305344,1,2004-11-05
15553,2594299,4,2005-10-17
15553,760319,4,2005-11-18
15553,2172403,4,2005-12-15
15553,211010,5,2005-04-18
15553,1403210,3,2005-09-25
15553,610188,4,2005-11-14
15553,1986551,5,2005-12-14
15553,2184361,3,2005-02-09
15553,1292300,5,2005-04-20
15553,1760132,5,2005-11-23
15553,673077,5,2005-08-15
15553,1403217,1,2005-04-25
15553,646922,4,2005-05-24
15553,175552,5,2005-09-07
15553,1678775,3,2005-10-01
15553,1206198,5,2005-11-01
15553,1562685,5,2005-05-07
15553,2147527,3,2005-11-18
15553,313570,3,2005-08-08
15553,2548832,3,2005-09-10
15553,588086,5,2005-10-15
15553,199169,4,2005-10-15
15553,2603663,3,2005-08-31
15553,872809,4,2005-05-01
15553,2220639,3,2005-06-20
15553,332471,4,2005-10-05
15553,1400154,4,2005-10-22
15553,667727,4,2005-10-31
15553,540193,5,2005-02-01
15553,47615,4,2005-11-09
15553,706604,3,2005-11-26
15553,426804,5,2005-08-29
15553,2460237,3,2004-12-30
15553,2356503,4,2005-03-22
15553,528802,5,2005-05-14
15553,1064274,5,2005-06-22
15553,1030800,2,2005-07-23
15553,196562,2,2005-08-12
15553,2324905,1,2005-08-29
